bp_code;Type
FT 95127-1328 - IRS - N-1 POP PITNEY BOWES (CERGY) - BPE 1;Ajout
IRS - 20 RUE TURGOT  BPE 1;Ajout
19 RUE DE PARIS PIERREFITTE - BPE 1;Ajout
IRS - FT 438 - 7 RUE MONTROSIER (NEUILLY SUR SEINE) - BPE 1;Ajout
IRS - ALLEE DES MESSAGERIES (COURBEVOIE) - BPE 1;Ajout
IRS - L3T - MAIRIE DE CACHAN - BPE 1;Ajout
IRS - 43 AV DE LA MARNE (MONTROUGE) - BPE 1;Ajout
IRS - QUAI BIR HAKEIM - BPE 1;Ajout
FT 691 - AVENUE DES BELLESVUES (HERBLAY) - BPE 1;Ajout
IRS - FT1221 - RUE AMBROISE CROIZAT - BPE 1;Ajout
IRS - RUE DES CINQ NATIONS (SAINT DENIS) - BPE 1;Ajout
IRS - BI CEN_GEOTH_LGTS_JARDIN_PARISIEN (D59) - BPE 2;Ajout
IRS - FT 1083 - AVENUE DE LA FOLIE (CHOISY-LE-ROI) - BPE 1;Ajout
IRS - MAURICE THOREZ (SAINT DENIS) - BPE 1;Ajout
IRS - RUE DE LA MAIRIE - BEZONS - BPE 1;Ajout
IRS - AVENUE JEAN JAURES/RUE DE LA FOLIE (BOBIGNY) - BPE1;Ajout
BI 18 RUE DES FUSILLES(VITRY-SUR-SEINE);Ajout
IRS - RN17 LE THILLAY - BPE 1;Ajout
FT - IRS - 15 RUE ERNEST LAVAL (VANVES) - BPE 1;Ajout
IRS - FT 1618 - 16 RUE DES CAILLOTS MONTREUIL - BPE 1;Ajout
IRS - FT 143 - D60 - (BONEUIL SUR MARNE) - BPE 1;Ajout
IRS - FT605  FACE AU 17 AV DU 8 MAI 1945 (PANTIN) - BPE 1;Ajout
IRISE - FT 456 - 8RUE MAURICE BERTEAUX (VILLIERS SUR MARNE) - BPE1;Ajout
NANTERRE UNIVERSITE (OPEX 652);Ajout
IRS - ARAGO CURIE - BPE1 (NANTERRE);Ajout
IRS - FT 636 - 163 RUE DES RABATS (ANTONY) - BPE 1;Ajout
IRS - FT2136 -733 AVENUE MAURICE THOREZ (CHAMPIGNY SUR MARNE) - BPE 1;Ajout
IRIS - FT 1908 - 2 RUE DU DR ROUX (ROSNY-SOUS-BOIS) - BPE 1;Ajout
IRS - PT1 AVENUE REDOUANE BOUGARA (PONTOISE) - BPE1;Ajout
IRS - N-1 RUNGIS LOS ANGELES - BPE 1;Ajout
IRS - FT 1214 - 42 RUE JULES AUFFRET (DRANCY) - BPE 1;Ajout
IRS - FT 468 - 1 RUE AVENUE DE LA MARNE (ASNIERES-SUR-SEINE) - BPE 1;Ajout
IRS - FT 1262 - 7 AVENUE DE L ABBE ROGER DERRY (VITRY SUR SEINE) - BPE 1;Ajout
IRS - ANGLE AV CLEMENCEAU -FELIX FAURE (NANTERRE) - BPE 1;Ajout
IRS - 197 BOULEVARD DE PONTOISE (MONTIGNY LES CORMEILLES) - BPE 1;Ajout
PRC IRS - FT 786 -  42  AVENUE DE STALINGRAD (VILLEJUIF);Ajout
IRS - FT 98 - AVENUE DU GENERALE DE GAULLE (BAGNOLET) - BPE 1;Ajout
IRS - SQUARE DU 19 MARS 1962 FRESNES (AV REPUBLIQUE/RUE H BARBUSSE) - BPE 1;Ajout
IRS - FT 494 - 5 ROUTE DE LA REINE(BOULOGNE - BILLANCOURT) - BPE1;Ajout
IRS - FT 277 - 111 RUE YOURI GAGARINE (VILLEJUIF) - BPE 1;Ajout
IRS - BI CEN_GEOTH_LGTS_JARDIN_PARISIEN (D59) - BPE 1;Ajout
FT 302 - IRS - RUE DE LA RESISTANCE (THIAIS) - BPE 1;Ajout
BI1 - 177 AVE GABRIEL PERI (GENNEVILLIERS);Ajout
IRS - FT 68 - 24 AVENUE DE LA LIBERATION (PLESSIS-ROBINSON) - BPE1;Ajout
BI - 2 - POP TOUR VENDOME PARIS;Ajout
IRS - PK 21040 (EPINAY SUR ORGE) - BPE 1;Ajout
PRC / CAM 9.3_96_FT1619;Ajout
IRS- AV KENNEDY-LECLERC - ACCES NUMERICABLE IRISE (FEU TRICOLORE) (JOINVILLE) - BPE 1;Ajout
IRS - N-1 MAIRIE DE ST MANDE - BPE 1;Ajout
RUE EMILE ZOLA BOBIGNY - BPE 1;Ajout
FT - RUE DES FUSILLES DE CHATEAUBRIANT-ROUTE DE LA LIBERATION (CHENNEVIERE SUR MARNE) - BPE1;Ajout
FT - IRS - 108 BIS RUE DE VINCENNES (MONTREUIL) -  BPE 1;Ajout
IRS - WILSON - PRESSENCE (N-1 CORNILLON) St Denis - BPE 1;Ajout
IRS - FT 971 - RUE DE GENERAL DEGAULLE - AVENUE DE GAUMONT (VILLIERS SUR MARNE) - BPE 1;Ajout
IRS - EULER_CG94 - BPE 1;Ajout
IRS - FT 727 - 61 RUE MARTIAL BOUDET (CHAVILLE) - BPE 1;Ajout
IRS - 35 RUE GABRIEL PERI - BPE 1;Ajout
IRS - RUE PLEYEL (SAINT DENIS);Ajout
IRS - FT 214 RUE DE BEAUVINON (JOUY EN JOSAS) - BPE 1;Ajout
IRS - PROMENADE DE LA CHOCOLATERIE (NOISIEL) - BPE 1;Ajout
IRISE 1217 - RUE DE L EGALITE (BAGNEUX) - BPE 1;Ajout
IRS - RUE FINOT - POULBOT D600  (Saint Denis) - BPE 1;Ajout
IRS - PLACE LENINE - CHAMPIGNY - BPE 1;Ajout
IRS - CH IRISE 1341 - ANGLE BD GABRIEL PERI x RUE ANDRE COIN (MALAKOFF) - BPE 1;Ajout
IRS - FT455 - 79 RUE PASTEUR (FONTENAY-SOUS-BOIS) - BPE 1;Ajout
IRS - 31 AVENUE LOMPART ( FONTENAY AUX ROSES) - BPE 1;Ajout
IRS - BI CHAUFFERIE_JULES_FERRY (A03) - BPE 1;Ajout
IRS - FT 1372 - RUE FREYCINET (ASNIERE SUR SEINE) - BPE 1;Ajout
IRS - 50 AV LOUISON BOBET (FONTENAY SOUS BOIS) - BPE 1;Ajout
IRS -  AV CHARLES DE GAULLE N-1 B2S LE SIGNAC - BPE 2;Ajout
IRS - 32  AV GIDE (KREMLIN BICETRE) - BPE 1;Ajout
IRS - 169 RUE GABRIEL PERI (VANVES) - BPE 1;Ajout
IRS - 48 BD NATIONAL/PIERRE BROSSOLETE (NANTERRE) - BPE 1;Ajout
IRS - RUE ETIENNE DOLET (LE BOURGET) - BPE 1;Ajout
IRS - 194 RUE DE ROSNY (MONTREUIL) - BPE 1;Ajout
IRS - COURS DES LACS(LOGNES) - BPE 1;Ajout
IRS - FT 2297 -  PLACE DES TILLEULS  (ST MAUR DES FOSSES) - BPE 1;Ajout
IRS - BRECHE_ARCHIVE (CRETEIL) - BPE 1;Ajout
IRS - FT 556 - 35 AVENUE GUICHARD - BPE 1;Ajout
IRS - FT 850 - 88 AVENUE D ALFORTVILLE (CHOISY-LE-ROI) - BPE 1;Ajout
IRS - 8 D22 RUE ALBERT DHALENN (ST OUEN) - BPE 1;Ajout
IRS - 66 AV ANATOLE FRANCE (VITRY SUR SEINE) - BPE 1;Ajout
IRS - RUE DES BRETONS - BPE 1;Ajout
IRS - ANGLE PARIS_GAMBETTA (VINCENNES) - BPE 1;Ajout
IRS - N-1 MAIRIE SCEAUX - BPE 1;Ajout
FT 113 - 3 RUE DE LA MAIRIE (VILLENEUVE LE ROI) - BPE 1;Ajout
N-1 ST MAUR CHERON - BPE 1;Ajout
WILSON_GALLIENI (Montreuil) - IRISE;Ajout
IRS - 79 RUE DE GISORS (PONTOISE) - BPE1;Ajout
IRS - 147 RUE DU DR BAUER - BPE 1;Ajout
IRS -  GABRIEL PERI/ARNOUX (MONTROUGE) - BPE 1;Ajout
IRS - 60 RUE DE NANTERRE (ASNIERE SUR SEINE) - BPE 1;Ajout
IRIS - FT 138 - 76 BOULEVARD D AULNAY ( VILLEMOMBLE) - BPE 1;Ajout
IRS - BI 50_LGTS_BEARN (D91) - BPE 1;Ajout
IRS - RUE DAMIER (VILLEJUIF) - BPE 1;Ajout
IRS - N-1 SFR Santeuil (Eragny) - BPE 1;Ajout
BPE EJECTEUR VENANT DE VOIE DES GROUX;Ajout
IRS - AVENUE DESCARTES (PLESSIS-ROBINSON) - BPE 1;Ajout
BI RUE MARIUS SIDOBRE ARCUEIL - BPE 1;Ajout
IRS - 62 AV GABRIEL PERI ST OUEN - BPE 1;Ajout
IRS - 9 BD HELOISE D909 ENTREE SQUARE - BPE2;Ajout
IRS - 15 QUAI GNL GALLIENI (ACCES PARKING) - BPE 1;Ajout
IRS - RUE DU MONDIAL 1998 (SAINT-DENIS) - BPE 1;Ajout
IRS - FT 1433 - PT1 ROUTE DE PARIS A DIEPPE (OSNY);Ajout
IRS - 41 RUE DES FUSILLES DE CHATEAUBRIANT (CHENNEVIERE SUR MARNE) - BPE1;Ajout
BI BAT N??122 SOUS-SOL MINDEF DGA ARCEUIL - BPE 1;Ajout
IRS - FT 31 - 1 RUE ROBERT GRENET (CHARENTON LE PONT) - BPE 1;Ajout
BI - POP DSP APX RUNGIS;Ajout
IRS - RUE LEDRU ROLLIN (LIVRY GARGAN) - BPE 1;Ajout
PRC/ CAM 05_66 ROSNY SOUS BOIS;Ajout
IRS QUAI HAUT PONT D'ISSY - BPE 1;Ajout
IRS - RUE BERNE (ST DENIS) - BPE 1;Ajout
IRS - RUE DE VINCENNES - RUE DE MONTREUIL - BPE 1;Ajout
IRS - RUE RASPAIL ??? GENTILLY - BPE 1;Ajout
IRS - 20 RUE ETIENNE MONTGOLFIER (ROSNY-SOUS-BOIS) - BPE 1;Ajout
IRS - FT 373 - 33 AV POINCARE (VILLENEUVE LE ROI) - BPE1;Ajout
IRS - FT 2763 - 23 RUE DU REFUGE (VERSAILLE) - BPE 1;Ajout
IRS - AV PAUL DOUMER - BPE 1;Ajout
BI 2 A 6 ALLEE DES NOYERS(SUCY EN BRIE) - BPE 1;Ajout
IRS - FT2216 - 25 RUE EMILE BEAUFILS (MONTREUIL) - BPE 1;Ajout
IRS - PARKING DE LA GARE (LONGJUMEAU) - BPE 1;Ajout
IRS - 67 AV ARISTIDE BRIAND(ARCEUIL) - BPE 1;Ajout
IRS - FT 63 - 17 BD DU GENERAL LECLERC (CLICHY) - BPE 1;Ajout
IRS - FT 94052 - 544 - BD. STRASBOURG_ROUTE STALINGRADE (NOGENT SUR MARNE) - BPE 1;Ajout
IRS - FT 216 - AVENUE DU PETIT CHAMBORD - BPE 1;Ajout
IRS VANZETTI_CROIZAT (Villejuif) - BPE 1;Ajout
IRS - CHURCHILL_NORDLING (LIVRY-GARGAN) - BPE 1;Ajout
IRS - BI RCE_COCHETTES (GXY) - BPE 1;Ajout
BOITE EN CH FT 1022;Ajout
PRC CAMERA IRISE C48 (LES LILAS);Ajout
IRS - BI CEN_GEOTH_CHEVILLY_LARUE (C01) - BPE2;Ajout
IRS - BI MAISON_DACCUEIL E04 - BPE 1;Ajout
IRS - BI GS_JARDIN_PRINCIPAL (D38) - BPE 1;Ajout
IRS - FT 1088 - 43 RUE HOCHE (COURBEVOIE) - BPE 1;Ajout
IRS - MAIRIE DE EPINAY SUR SEINE - BPE 1;Ajout
IRS - N-1 2 ALLEE EUGENE BRUN (CHAMPIGNY SUR MARNE) - BPE 1;Ajout
IRS - BI POP LA CRECHE SUR LE TOIT (MONTREUIL);Ajout
IRS - BD GAL LECLERC CLICHY - BPE 1;Ajout
CH COLT CAA ALESIA - BPE 1;Ajout
RUE ROBESPIERRE(BOBIGNY) - BPE 1;Ajout
PRC TECITE NOISIEL - BPE 1;Ajout
IRS - BPI - ANNEXE CITES JARDINS CHAMPIGNY SUR MARNE  - BPE 1;Ajout
IRS - CAMILLE DESMOULINS - ISSY LES MOULINEAUX - BPE 1;Ajout
IRS - FT 799 - RUE JEAN LURCAT(VILLEJUIF) - BPE1;Ajout
CH SAT SECURISEE CAM41_FT298;Ajout
IRS - ANGLE MARCEAU_DIDEROT (MONTREUIL) - BPE 1;Ajout
IRS - PONT DE NEUILLY - IRISE - BPE 1;Ajout
IRS - BI MAIRIE DE PANTIN;Ajout
IRS - FT491 - CH SAT SECURISEE CAM10 - BPE 1;Ajout
IRS - BI LGTS_B (D72 D73) - BPE 1;Ajout
IRS - AV DESCARTES BPE1 (LE BLANC-MESNIL) - BPE 1;Ajout
IRS - FT - 35 RUE JEAN LONGUET (CHATENAY MALABRY) - BPE 1;Ajout
IRS - NEW RUE VAUGIRARD (NOISY LE GRAND) - BPE 1;Ajout
CH SAT SECURISEE CAM07_FT92;Ajout
IRS - 52 AVENUE GABRIEL PERI (ARCUEIL) - BPE1;Ajout
PONT D IVRY IRISE - BPE 1;Ajout
IRS - RUE GALILEE - BPE 1;Ajout
IRS - ANGLE PARIS_FAYS (ST MANDE) - BPE 1;Ajout
IRS - AVENUE RAYMOND ARON ET DU DOCTEUR TENINE (ANTONY) - BPE1;Ajout
IRISE -  ANGLE RUE DES BRUYERES - RUE PASTEUR (LES LILAS) - BPE 1;Ajout
IRS - FT1164 - 11 RUE EMILE REYNAUD (MONTREUIL) - BPE 1;Ajout
FT_IRS 5 AV DE PALISSY (JOINVILLE LE PONT);Ajout
IRISE - FT 1036 - 5 RUE HEMET (AUBERVILLIERS) - BPE 1;Ajout
IRS - CHARLES VII (PWI NUIT SUR TOUTE LA BOITE) - BPE 1;Ajout
N-1 POP FTTS LE PERREUX GAL LECLERC - BPE 1;Ajout
IRS - RUE AUGUSTE MOREAU - BPE 1;Ajout
IRS - R FERDINAND BUISSON (ISSY LES MOULINEAUX);Ajout
IRS - FT 25 - 64 AVENUE ALPHAND (SAINT-MANDE) - BPE 1;Ajout
IRS - N-1 MAIRIE GARGES LES GONESSES - BPE 1;Ajout
BI POP VERIZON GENERALLI LUNDBECK - BPE 1;Ajout
IRS - 24 QUAI DES CARRIERES (CHARENTON LE PONT) - BPE 1;Ajout
IRS- AVENUE VERDUN (ST MAUR LES FOSSES) - BPE 1;Ajout
IRS-N-1 PAVILLON DES FINANCES MONTREUIL - BPE 1;Ajout
IRS - AV DE CLICHY/AV BERTHE MORISOT - BPE1;Ajout
IRS - BI POP MACSF PORT NANTERRE - BPE 1;Ajout
IRS - 23 RUE DU PR VICTOR PAUCHET (VAUCRESSON) - BPE 1;Ajout
IRS - BI COLLEGE_CHEVREUL (D22) - BPE 1;Ajout
IRS - RUE DU BAC -ROUTE D'ASNIERES (144FO) - BPE 1;Ajout
IRS - CARNOT-LECLERC - BPE 1;Ajout
IRS - FT76 - POP BASCH-DORTOIR MONTROUGE - BPE 1;Ajout
IRS - 109 BD DE LA LIBERATION (ST DENIS) - BPE 1;Ajout
IRS - FT 35 - RUE RAMEAU ( BOBUGNY) - BPE 1;Ajout
IRS - FT913 - 31 BOULEVARD CHANZY (MONTREUIL) - BPE 1;Ajout
RUE MONIER (NANTERRE) - BPE 1;Ajout
IRISE - RUE DU GENERAL DE GAULLE (VILLIERS SUR MARNE) - BPE1;Ajout
IRS - FT1632 - 39 BOULEVARD PAUL VAILLANT COUTURIER (MONTREUIL) - BPE 1;Ajout
IRS - BI L OREAL_L4 (D85) - BPE 1;Ajout
IRS - VAL D'OR_DASSAULT (ST CLOUD) - BPE 1;Ajout
IRS - 228 AV 8 MAI 1945 - BPE 1;Ajout
IRS - BI 15 RUE EMILE ZOLA - BPE 1;Ajout
IRS - BI 1 RUE EUGENE ET ARMAND PEUGEOT (RUEIL MALMAISON);Ajout
IRS - RUE DES CHAMPS PIERREUX (NANTERRE) - BPE 1;Ajout
IRS - FT1764 - 28 BD PAUL VAILLANT COUTURIER  (MONTREUIL) - BPE 1;Ajout
IRS - BI CILOF DOUANES (D61) - BPE 1;Ajout
PRC IRS BD NATIONAL LAMARTINE - BPE 1;Ajout
IRS - 22 AVENUE RAYMOND ARON (ANTONY) - BPE 1;Ajout
IRS - BI 21 R MORICE GRANDCOING (IVRY SUR SENE);Ajout
IRS - ANGLE_BREMENT_NEUILLY (NOISY-LE-SEC) - BPE 1;Ajout
IRS - FT 1275 229 RUE LA FONTAINE (FONTENAY SOUS BOIS) - BPE 1;Ajout
CH SAT SECURISEE CAM19_FT984;Ajout
IRS- FT112 - 23 - 25 AV ARISTIDE BRIAND (ARCUEIL);Ajout
IRS - ANGLE VOLTAIRE_PROGRES (MONTREUIL) - BPE 1;Ajout
IRS - FT 408 - 105 RUE ROUGET DE LISLE (BEZONS) - BPE 1;Ajout
IRS - 64 RUE BLEUZEN (VANVES) - BPE 1;Ajout
IRS - FT_192 - FACE AU 1172 AV R.SALLENGRO (CHAVILLE) - BPE 1;Ajout
IRS - 20 RUE DES PAQUERETTES (NANTERRE) - BPE 1;Ajout
IRS - FT 343 - D63 -  AVENUE ROGER SALENGRO (CHATENAY MALABRY) - BPE1;Ajout
IRS -  FT 316 RUE DU LA FONTENAY - BPE 1;Ajout
IRS - BI ILOT_E1 (D51) - BPE 1;Ajout
IRS - 15 RUE DES GRANDS PECHERS - BPE 1;Ajout
IRS -11 BOULEVARD DE LA REPUBLIQUE ( BOULOGNE-BILLANCOURT ) - BPE 1;Ajout
N-1 FRESNES(STADE-STALINGRAD) - BPE 1;Ajout
IRS - 247 BD JEAN JAURES (09) - BPE 1;Ajout
IRS - 18 AV DES FRERES LUMIERES (BRY SUR MARNE) - BPE 1;Ajout
IRS - THOMEREAU_TASSIGNY (Creteil) - BPE 1;Ajout
IRS - 55 RUE JULES GUESDE (BONDY) - BPE 2;Ajout
IRS - CHAMPIGNY FOURCHETTE - BPE 1;Ajout
4 RUE DES OZIERS (SAINT OUEN L'AUMONE) - BPE 1;Ajout
IRS - N-1 BATIMENT CANAL PLUS EIFFEL ??? - BPE 1;Ajout
ADD2 APHP CHARLES FOIX - BPE 1;Ajout
IRS - 13 RUE LAVOISIER (NANTERRE) - BPE 1;Ajout
PRC IRISE - CAMERA PDL 10;Ajout
IRS - ANGLE NOBEL/LUMIERE - BPE 1;Ajout
1 RUE VARLIN (GENNEVILLIERS) - BPE 2;Ajout
IRS - FT 1615 - 23 RUE PEPIN (MONTREUIL) - BPE 1;Ajout
IRS - FT 1480 - RUE DU BASSIN NUMERO 6 (GENNEVILLIERS) - BPE1;Ajout
FT - IRS - DB FRANCOIS RASPAIL (NANTERRE) - BPE1;Ajout
IRS - FT 152 - 51 RUE DU PASS. SAINT-MAURICE (SURESNES) - BPE 1;Ajout
IRS - FT939 - 4-8 AVENUE BOILEAU (CHENNEVIERES SUR MARNE);Ajout
IRS - AV DE LA SOUBRIARDE SUD - BPE 1;Ajout
MGP RUE HAUTES_PATURES (NANTERRE) - BPE 1;Ajout
IRS - ANGLE JOFFRE MICHELET - BPE 1;Ajout
AVE DE L'EUROPE (BRY-SUR-MARNE) - BPE 1;Ajout
IRS - AV DE LA DIVISION LECLERC (LE BLANC-MESNIL) - BPE 1;Ajout
IRS - RUE JEAN MERMOZ - BPE 1;Ajout
IRS - AV PAVE NEUF (NOISY) - BPE 1;Ajout
IRS-RUE DU LANDY ITX3 ADD2 - BPE 1;Ajout
IRS - FT 886 - 101 AV LE FOLL (VILLENEUVE LE ROI) - BPE 1;Ajout
IRS - ROUTE DE LA BONDE (CHAMPLAN) - BPE 1;Ajout
IRS - RUE DU SCORPION (RUNGIS) - BPE 1;Ajout
IRS - FT1449 - AVENUE DU PRESIDENT WILSON - BPE 1;Ajout
RESEAU UPC;Ajout
IRS - COLONEL FABIEN (BONNEUIL SUR MARNE) - BPE 1;Ajout
IRS - BI 1 AV EDOUARD BELIN (RUEIL MALMAISON);Ajout
IRS - RUE DE LA PRAIRIE - BPE 1;Ajout
BI - ADDUCTION POP QUAI OUEST BOULOGNE;Ajout
IRS 38 RUE HAUTES PATURES - BPE 1;Ajout
IRS - AV DU GAL DE GAULLE/TOURAINE - BPE 1;Ajout
IRS - ANGLE RUE DES BRETONS - RUE PARC CHARBON (ST DENIS) - BPE 1;Ajout
IRS - AV GENERAL DE GAULLE (RUE DE VERDUN) (CHEVILLY LARUE) - BPE 1;Ajout
IRS - XCO TCT RUE DE L'ECHAT (PONT RATP) - BPE 1;Ajout
IRS - COMPAGNONS_QUAI CROISETTE (CRETEIL) - BPE 1;Ajout
IRS - BI RESIDENCE YOURI GAGARINE - AVENUE PAUL DOUMER - BPE 1;Ajout
FT 582 - IRS - RUE DU PAVE DE GRIGNON (CHOISY-LE-ROI) - BPE 1;Ajout
IRS - BPI BLANC MESNIL P.LESCOT (PTC);Ajout
IRS - AVE  DU VERT GALANT (SAINT OUEN L AUMONE) - BPE 1;Ajout
IRS - FT221 -1 AVENUE DES LUATS (VILLIERS SUR MARNE) - BPE1;Ajout
N- 1 ECOLE NATIONALE DE DANSE DE PANTIN - BPE 1;Ajout
IRS -  BI DIRECT ENERGIE ARMAND PARIS - BPE 1;Ajout
IRS - 49-51 RUE DE STALINGRAD (NANTERRE) - BPE 1;Ajout
IRS - FT 94033 - 1139 - ANGLE R. NEUILLY - BVD GALLIENI (FONTENAY SUR MARNE) - BPE 1;Ajout
IRS - RUE DE PONTOISE (HERBLAY) - BPE 1;Ajout
IRS - RUE AMBROISE CROIZAT-RUE MARCEL PAUL VILLEJUIF - BPE 1;Ajout
IRS - 43 RUE RAYMOND DU TEMPLE (VINCENNES) - BPE 1;Ajout
IRS - AVENUE DU GENERAL DE GAULLE (DUGNY) - BPE 2;Ajout
PRC IRS - ANGLE BD ARISITIDE BRIAND / RUE DU LIEUTENANT ANDRE OHRESSER CHAMPIGNY SUR MARNE;Ajout
CH SAT SECURISEE CAM23 _FT869;Ajout
IRS - N-1 CNAM CRETEIL - BPE 1;Ajout
IRS - GRANDE RUE (GARCHES) - BPE 1;Ajout
IRS - 12 RUE PIERRE ET MARIE CURIE (IVRY);Ajout
IRS - FT 142 - RUE FELIX MERLIN x RUE DE MARSEILLE (EPINAY-SUR-SEINE) - BPE 1;Ajout
IRS-SORTIE RFF PK 21040 (VIRY CHATILLON) - BPE 1;Ajout
IRS - FT 448 - 8 RUE JEAN JAURES (VANVES) - BPE 1;Ajout
IRS - RUE AUGUSTE PERRET - BPE 1;Ajout
IRS - 13 RUE LAVOISIER (NANTERRE) - BPE 2;Ajout
IRS - RUE LAFARGE (ST OUEN) - BPE 1;Ajout
IRS - DEFENSEURS DE VERDUN_CHARLES DE GAULLE (NOGENT SUR MARNE);Ajout
IRS - 53 BD STALINGTAD - ADD POP AMEX SPIE (MALAKOFF) - BPE 1;Ajout
IRS - BD GENERAL LECLERC (SOYER) (26) - BPE 1;Ajout
IRS - PERI - DISPENSAIRE  (Kremlin-Bicetre) - BPE 1;Ajout
IRS - FT 94033 - 1156 - 25 BD DU 11 AOUT 1944 - BVD. de GALLIENI (FONTENAY SOUS BOIS) - BPE 1;Ajout
IRS - PK 101+030 (LONGJUMEAU) - BPE 2;Ajout
IRS - BI SERVICE_TECHNIQUE (D67) - BPE 1;Ajout
TCT PONT RATP?? - BPE 1;Ajout
IRS - BI MICROMANIA AV. MARGUERITES (BONNEUIL SUR MARNE) - BPE 1;Ajout
IRS - GABRIEL PERI_PLACE EMILE ZOLA - BPE 1;Ajout
IRS - PONT DE JOINTVILLE-BROSSOLETTE (MARNE/JOINVILLE IRISE) - BPE 2;Ajout
IRS - FT267 - AVENUE KARL MARX ( VILLEJUIF) - BPE 1;Ajout
IRS - FT - N-1 POP NOVOTEL PARC CERGY PONTOISE - BPE 1;Ajout
IRISE - IRISE - FT 488 - 17 AVENUE PIERRE SEMARD (IVRY SUR SEINE) - BPE 1;Ajout
IRS - RUE MONT VALERIEN (SURESNES) - BPE 1;Ajout
BPE_INEXISTANTE_SUR_TERRAIN_IRS - AV DE LA REPUBLIQUE CHEVILLY - BPE 2;Ajout
IRS - 12 RUE AUGER (PANTIN) - BPE1;Ajout
IRS - N-1 POP CG94 DBD - BPE 1;Ajout
FT - IRS - ANGLE BD LYCEE / RUE PRUVOT (ISSY LES MOULINEAUX) - BPE 1;Ajout
IRS - RUE DE LA VANNE - BPE1;Ajout
IRS - 29 RUE DU LIEUTENANT PETIT LE ROY (CHEVILLY LA RUE) - BPE1;Ajout
BI POP MAIRIE De VILLENEUVE La GARENNE;Ajout
IRS - BI CRECHE HAUTES BRUYERES (VILLEJUIF) - BPE1;Ajout
IRS - ROUTE DE CALAIS RN1 - BPE 1;Ajout
47BIS RUE DE PARIS - CHARENTON LE PONT - BPE 1;Ajout
IRS - FT994 - AVENUE DU GROS CHENE (ERAGNY) - BPE 1;Ajout
IRS - 87 AV ARISTIDE BRIAND/RN20 MONTROUGE - BPE 1;Ajout
BI - VAL D'OISE HABITAT;Ajout
IRS - AV DIV LECLERC / RUE DU CMD ROLLAND (LE BOURGET) - BPE1;Ajout
IRS - 12 RUE MESLIER 55B101 CHAMBRE 8 SAINT OUEN) - BPE 1;Ajout
IRS - FT 734 - 17 IMPASSE BENOIT GUICHON (CACHAN) - BPE 1;Ajout
IRS - BI COLLEGE_LIBERTE (D68) - BPE 1;Ajout
IRS - 66 QUAI DU MAL JOFFRE - BPE 1;Ajout
IRS - 90 RUE FRANCOIS MILLET - BPE 1;Ajout
IRS - BI RCE_FLOREAL (DXX) - BPE 1;Ajout
IRS - BI 8 BLD DE VINCENNES(FONTENAY) - BPE 1;Ajout
IRS - FT 160 - 11 ALLEE DE L'ARLEQUIN (NANTERRE) - BPE 1;Ajout
IRS - FT641 - 124B AVENUE DE LA REPUBLIQUE (FONTENAY-SOUS-BOIS)- BPE 1;Ajout
IRS - RUE VAILLANT COUTURIER-SAINT ROCH VILLEJUIF - BPE 1;Ajout
RUE DE MEUDON ISSY - BPE 1;Ajout
IRS - RD PT DE L'EUROPE - RUE DE LISBONNE (ROSNY) - BPE 1;Ajout
IRISE - N-1 POP FETES ET CEREMONIES (LES LILAS) - BPE 1;Ajout
IRS - RUE DE PARIS (SUCY EN BRIE) - BPE 1;Ajout
IRS - N-1 SFR LE THILLAY ADD1 - BPE 1;Ajout
CH COLT CAA BERNY (ANTONY) - BPE 1;Ajout
BI 155 AV JEAN JAURES (AUBERVILLIERS);Ajout
IRS - BD JULES GUESDE (TELCITE PK 760) - CARNOT-FONTAINE - BPE 1;Ajout
IRS - LECLERC SEVRES - BPE 1;Ajout
IRS - RUE DES PIERRELAIS (CHATILLON) - BPE 1;Ajout
IRS - PEPINIERE_REPUBLIQUE ( VAUCRESSON) - BPE 1;Ajout
IRS - BOURSIDIERE BAT KERGUELEN (PLESSIS ROBINSON) - BPE 1;Ajout
IRS - FT986 - RUE THOMAS EDISON GENNEVILLIERS (ILE-DE-France) - BPE 1;Ajout
IRS - RUE DEMENITROUX (CRETEIL) - BPE 1;Ajout
IRS - FT 1072 - RUE KARL LIEBKNECHT VILLEJUIF - BPE1;Ajout
IRS - 44 RUE JEAN JAURES (GENNEVILIIERS) - BPE 1;Ajout
IRS  - PONT DE MAISON LAFITTE - BPE 1;Ajout
IRS - N-1 MAIRIE ILE ST DENIS - BPE 1;Ajout
IRS - BI FFF_123_LGTS (D50) - BPE 1;Ajout
IRS - 41 RUE MEHUL (LE-PRE-ST-GERVAIS) - BPE 1;Ajout
IRS - 11. QUAI DES CARRIERES - BPE 1;Ajout
IRS - BI PEPINIERE (D30) - BPE 1;Ajout
N-1 MAIRIE BPE01_FT684;Ajout
PLACE CAMILLE BLANC ( ARCUEIL) - BPE 1;Ajout
IRS -FT 2258 - 18 RUE FRANCOIS JACOB -BPE1;Ajout
BI POP DEKRA LE PLESSIS ROBINSON;Ajout
IRS - AV DU CHATEAU - BPE 1;Ajout
CH COLT VERS CAA NOISY - BPE 1;Ajout
IRS - FACE 52 AV CHARLES GIDE - BPE 1;Ajout
PRC IRS BD NATIONAL ILLITCH - BPE 1;Ajout
IRS - 48 AV DE LA REPUBLIQUE (A PLACER) - BPE 1;Ajout
