pt_code;Attribut;Valeur N-1;Valeur N;Type
1337761;;;;Suppression
1338610;;;;Suppression
1348945;;;;Suppression
1340929;;;;Suppression
1341865;;;;Suppression
1353343;;;;Suppression
1337263;;;;Suppression
1338176;;;;Suppression
1338045;;;;Suppression
1349599;;;;Suppression
1346770;;;;Suppression
1337717;;;;Suppression
1347972;;;;Suppression
1345401;;;;Suppression
171482;;;;Suppression
1351797;;;;Suppression
1347426;;;;Suppression
1338046;;;;Suppression
1348736;;;;Suppression
1337327;;;;Suppression
1337697;;;;Suppression
1339238;;;;Suppression
1344363;;;;Suppression
1348374;;;;Suppression
1342014;;;;Suppression
1345454;;;;Suppression
1345446;;;;Suppression
1348067;;;;Suppression
1341175;;;;Suppression
1340056;;;;Suppression
1339357;;;;Suppression
1348936;;;;Suppression
1348633;;;;Suppression
1345460;;;;Suppression
1345504;;;;Suppression
1346719;;;;Suppression
1339686;;;;Suppression
1337491;;;;Suppression
1346764;;;;Suppression
1352277;;;;Suppression
1337952;;;;Suppression
1348246;;;;Suppression
1344713;;;;Suppression
1347261;;;;Suppression
1353346;;;;Suppression
1348737;;;;Suppression
1353262;;;;Suppression
1347135;;;;Suppression
1337691;;;;Suppression
1338483;;;;Suppression
1340686;;;;Suppression
1347784;;;;Suppression
154023;;;;Suppression
1339578;;;;Suppression
1338666;;;;Suppression
1346793;;;;Suppression
1339365;;;;Suppression
1348601;;;;Suppression
1347414;;;;Suppression
167871;;;;Suppression
1347652;;;;Suppression
1353660;;;;Suppression
1347364;;;;Suppression
1341699;;;;Suppression
1337640;;;;Suppression
1346943;;;;Suppression
1338629;;;;Suppression
1348597;;;;Suppression
1345902;;;;Suppression
1345444;;;;Suppression
1338965;;;;Suppression
152752;;;;Suppression
1345424;;;;Suppression
1338987;;;;Suppression
1338287;;;;Suppression
1346745;;;;Suppression
1341055;;;;Suppression
1339254;;;;Suppression
1339533;;;;Suppression
1339951;;;;Suppression
1338111;;;;Suppression
1338839;;;;Suppression
1341803;;;;Suppression
1346937;;;;Suppression
1342043;;;;Suppression
1345986;;;;Suppression
1348733;;;;Suppression
1340694;;;;Suppression
1338235;;;;Suppression
1340613;;;;Suppression
1340062;;;;Suppression
1344788;;;;Suppression
1347319;;;;Suppression
1351996;;;;Suppression
1337971;;;;Suppression
1340604;;;;Suppression
1346622;;;;Suppression
1369924;;;;Suppression
1337833;;;;Suppression
1345414;;;;Suppression
1347960;;;;Suppression
1337888;;;;Suppression
1340800;;;;Suppression
1338670;;;;Suppression
1348574;;;;Suppression
1366722;;;;Suppression
1337610;;;;Suppression
1345448;;;;Suppression
1347451;;;;Suppression
1340659;;;;Suppression
1764483;;;;Suppression
1339053;;;;Suppression
1346727;;;;Suppression
1350545;;;;Suppression
1353083;;;;Suppression
1339599;;;;Suppression
1337501;;;;Suppression
1348662;;;;Suppression
1345430;;;;Suppression
1348022;;;;Suppression
1347882;;;;Suppression
1339441;;;;Suppression
1347123;;;;Suppression
1346752;;;;Suppression
1351499;;;;Suppression
1338265;;;;Suppression
1347793;;;;Suppression
1348505;;;;Suppression
1347370;;;;Suppression
7609946;;;;Suppression
1345962;;;;Suppression
1345418;;;;Suppression
1338896;;;;Suppression
1348018;;;;Suppression
1343052;;;;Suppression
1341217;;;;Suppression
1350548;;;;Suppression
1352996;;;;Suppression
1347165;;;;Suppression
1340038;;;;Suppression
1348369;;;;Suppression
1369936;;;;Suppression
1347258;;;;Suppression
1339189;;;;Suppression
1340529;;;;Suppression
1348100;;;;Suppression
1337889;;;;Suppression
1338632;;;;Suppression
1340179;;;;Suppression
1337272;;;;Suppression
1346858;;;;Suppression
1352539;;;;Suppression
1340585;;;;Suppression
2389105;;;;Suppression
1339704;;;;Suppression
1338308;;;;Suppression
1341177;;;;Suppression
1340087;;;;Suppression
1350254;;;;Suppression
1337302;;;;Suppression
1339386;;;;Suppression
1348475;;;;Suppression
1349603;;;;Suppression
1339247;;;;Suppression
1347257;;;;Suppression
1339068;;;;Suppression
1341895;;;;Suppression
1337275;;;;Suppression
1347396;;;;Suppression
1339451;;;;Suppression
1341065;;;;Suppression
1341931;;;;Suppression
1337279;;;;Suppression
180942;;;;Suppression
1340594;;;;Suppression
1338584;;;;Suppression
1341054;;;;Suppression
1353236;;;;Suppression
1339408;;;;Suppression
1339640;;;;Suppression
1337391;;;;Suppression
1347533;;;;Suppression
1337861;;;;Suppression
1343179;;;;Suppression
1345382;;;;Suppression
1347353;;;;Suppression
1348969;;;;Suppression
1348947;;;;Suppression
3436146;;;;Suppression
1339556;;;;Suppression
1348659;;;;Suppression
1338651;;;;Suppression
1341870;;;;Suppression
1344880;;;;Suppression
1347534;;;;Suppression
1341778;;;;Suppression
1338288;;;;Suppression
1353370;;;;Suppression
1348290;;;;Suppression
1340601;;;;Suppression
1337573;;;;Suppression
1339459;;;;Suppression
1340323;;;;Suppression
1338150;;;;Suppression
1346831;;;;Suppression
1344862;;;;Suppression
1337438;;;;Suppression
1337459;;;;Suppression
1339182;;;;Suppression
1347658;;;;Suppression
1338615;;;;Suppression
1338076;;;;Suppression
1338678;;;;Suppression
1346851;;;;Suppression
1341904;;;;Suppression
1347213;;;;Suppression
1344265;;;;Suppression
1341701;;;;Suppression
1344919;;;;Suppression
1337306;;;;Suppression
1344877;;;;Suppression
154484;;;;Suppression
1341897;;;;Suppression
1339602;;;;Suppression
1346579;;;;Suppression
1339391;;;;Suppression
1346620;;;;Suppression
1347312;;;;Suppression
1340715;;;;Suppression
1345965;;;;Suppression
1348256;;;;Suppression
1341762;;;;Suppression
1337846;;;;Suppression
1350372;;;;Suppression
1348703;;;;Suppression
1337594;;;;Suppression
1340603;;;;Suppression
1347404;;;;Suppression
1341903;;;;Suppression
1338336;;;;Suppression
1339341;;;;Suppression
1348530;;;;Suppression
1338237;;;;Suppression
1339027;;;;Suppression
1337767;;;;Suppression
1345933;;;;Suppression
1370565;;;;Suppression
1346421;;;;Suppression
1340727;;;;Suppression
1348097;;;;Suppression
1337486;;;;Suppression
175725;;;;Suppression
1344284;;;;Suppression
1352010;;;;Suppression
1339067;;;;Suppression
1337973;;;;Suppression
1339981;;;;Suppression
1348286;;;;Suppression
7777006;;;;Suppression
1337373;;;;Suppression
1337250;;;;Suppression
7777132;;;;Suppression
1346801;;;;Suppression
1339008;;;;Suppression
1340067;;;;Suppression
1337830;;;;Suppression
1346929;;;;Suppression
1348091;;;;Suppression
1337654;;;;Suppression
1345509;;;;Suppression
1337303;;;;Suppression
1347317;;;;Suppression
1337344;;;;Suppression
1347790;;;;Suppression
1339591;;;;Suppression
1344364;;;;Suppression
1348118;;;;Suppression
1340896;;;;Suppression
1341799;;;;Suppression
1346692;;;;Suppression
1338437;;;;Suppression
1350249;;;;Suppression
1337854;;;;Suppression
1341808;;;;Suppression
1337839;;;;Suppression
1337320;;;;Suppression
1338921;;;;Suppression
1339168;;;;Suppression
1343717;;;;Suppression
1346487;;;;Suppression
7714588;;;;Suppression
1339375;;;;Suppression
1348991;;;;Suppression
1339461;;;;Suppression
1346753;;;;Suppression
1339312;;;;Suppression
1081284;;;;Suppression
1340815;;;;Suppression
1348741;;;;Suppression
1337542;;;;Suppression
1337314;;;;Suppression
1347899;;;;Suppression
1338725;;;;Suppression
1348764;;;;Suppression
1337487;;;;Suppression
1344885;;;;Suppression
1342588;;;;Suppression
1341697;;;;Suppression
1342026;;;;Suppression
1351416;;;;Suppression
1346449;;;;Suppression
1353359;;;;Suppression
1338423;;;;Suppression
1345392;;;;Suppression
1348536;;;;Suppression
1346733;;;;Suppression
1339638;;;;Suppression
1338319;;;;Suppression
1339575;;;;Suppression
1338438;;;;Suppression
1348944;;;;Suppression
1340921;;;;Suppression
1338345;;;;Suppression
1339481;;;;Suppression
1338020;;;;Suppression
1337352;;;;Suppression
1511573;;;;Suppression
1348104;;;;Suppression
1339565;;;;Suppression
1340068;;;;Suppression
1353012;;;;Suppression
1337622;;;;Suppression
1340089;;;;Suppression
182476;;;;Suppression
1347289;;;;Suppression
1337966;;;;Suppression
1339012;;;;Suppression
1339471;;;;Suppression
1338560;;;;Suppression
1346417;;;;Suppression
1347764;;;;Suppression
1338316;;;;Suppression
1341910;;;;Suppression
1339296;;;;Suppression
1341918;;;;Suppression
1344273;;;;Suppression
1344376;;;;Suppression
1353453;;;;Suppression
1341088;;;;Suppression
1348027;;;;Suppression
1348758;;;;Suppression
1339576;;;;Suppression
1348896;;;;Suppression
1348504;;;;Suppression
1353000;;;;Suppression
1346681;;;;Suppression
1339607;;;;Suppression
1337500;;;;Suppression
1352272;;;;Suppression
1348729;;;;Suppression
1340095;;;;Suppression
1339986;;;;Suppression
1352115;;;;Suppression
1337310;;;;Suppression
1347401;;;;Suppression
1347138;;;;Suppression
1325805;;;;Suppression
1337624;;;;Suppression
1339062;;;;Suppression
1344790;;;;Suppression
1337978;;;;Suppression
1337702;;;;Suppression
1338977;;;;Suppression
1344911;;;;Suppression
1345988;;;;Suppression
1341913;;;;Suppression
1346805;;;;Suppression
1340765;;;;Suppression
1348294;;;;Suppression
1337371;;;;Suppression
1344927;;;;Suppression
1338559;;;;Suppression
1340024;;;;Suppression
1337984;;;;Suppression
1338817;;;;Suppression
1337467;;;;Suppression
1350371;;;;Suppression
1341416;;;;Suppression
1337589;;;;Suppression
1338156;;;;Suppression
1348696;;;;Suppression
1352407;;;;Suppression
1342478;;;;Suppression
1370561;;;;Suppression
1341156;;;;Suppression
1340757;;;;Suppression
1347211;;;;Suppression
1340630;;;;Suppression
1347916;;;;Suppression
1340925;;;;Suppression
1360974;;;;Suppression
1341090;;;;Suppression
1339695;;;;Suppression
1337448;;;;Suppression
1348139;;;;Suppression
1344929;;;;Suppression
1338478;;;;Suppression
1348130;;;;Suppression
1338015;;;;Suppression
1345008;;;;Suppression
1339253;;;;Suppression
1340231;;;;Suppression
1346637;;;;Suppression
1347321;;;;Suppression
1348596;;;;Suppression
1339560;;;;Suppression
1338592;;;;Suppression
1344781;;;;Suppression
1339699;;;;Suppression
1339811;;;;Suppression
1340188;;;;Suppression
1337847;;;;Suppression
1345961;;;;Suppression
1347397;;;;Suppression
1360976;;;;Suppression
1351718;;;;Suppression
1353006;;;;Suppression
1338077;;;;Suppression
1348564;;;;Suppression
1338736;;;;Suppression
1339412;;;;Suppression
1339685;;;;Suppression
1348885;;;;Suppression
1346861;;;;Suppression
1344878;;;;Suppression
1766401;;;;Suppression
1337493;;;;Suppression
1381761;;;;Suppression
1337613;;;;Suppression
1340673;;;;Suppression
1337317;;;;Suppression
1338496;;;;Suppression
1337305;;;;Suppression
1348658;;;;Suppression
1345503;;;;Suppression
1337766;;;;Suppression
1349107;;;;Suppression
1348090;;;;Suppression
1342000;;;;Suppression
1347788;;;;Suppression
1345842;;;;Suppression
1345927;;;;Suppression
1348760;;;;Suppression
1340926;;;;Suppression
2646714;;;;Suppression
1340683;;;;Suppression
1341440;;;;Suppression
2633604;;;;Suppression
1339061;;;;Suppression
1346724;;;;Suppression
1338634;;;;Suppression
1352222;;;;Suppression
1348529;;;;Suppression
1337892;;;;Suppression
1343173;;;;Suppression
1345968;;;;Suppression
1341654;;;;Suppression
1339427;;;;Suppression
1341900;;;;Suppression
1340549;;;;Suppression
1344823;;;;Suppression
1337967;;;;Suppression
1338302;;;;Suppression
1337475;;;;Suppression
1346680;;;;Suppression
1339488;;;;Suppression
1340696;;;;Suppression
1339710;;;;Suppression
1346930;;;;Suppression
1337636;;;;Suppression
1361285;;;;Suppression
1345970;;;;Suppression
428163;;;;Suppression
1368001;;;;Suppression
1389151;;;;Suppression
1339515;;;;Suppression
1340894;;;;Suppression
1347409;;;;Suppression
1338782;;;;Suppression
1348727;;;;Suppression
1343163;;;;Suppression
1346565;;;;Suppression
1338968;;;;Suppression
1338814;;;;Suppression
1338728;;;;Suppression
1338799;;;;Suppression
1344750;;;;Suppression
1337267;;;;Suppression
1346743;;;;Suppression
1343165;;;;Suppression
192831;;;;Suppression
1339302;;;;Suppression
1351371;;;;Suppression
1338847;;;;Suppression
1337862;;;;Suppression
1346615;;;;Suppression
1339545;;;;Suppression
1348511;;;;Suppression
1347779;;;;Suppression
1339539;;;;Suppression
1338050;;;;Suppression
1339528;;;;Suppression
1338969;;;;Suppression
1352124;;;;Suppression
1341151;;;;Suppression
1337987;;;;Suppression
1339034;;;;Suppression
1340930;;;;Suppression
1337509;;;;Suppression
1351418;;;;Suppression
1339702;;;;Suppression
1340490;;;;Suppression
1338650;;;;Suppression
1339490;;;;Suppression
1337601;;;;Suppression
1348491;;;;Suppression
1338953;;;;Suppression
1347541;;;;Suppression
1340238;;;;Suppression
1346266;;;;Suppression
1341729;;;;Suppression
1346629;;;;Suppression
1348373;;;;Suppression
1337635;;;;Suppression
1341878;;;;Suppression
1345047;;;;Suppression
1346033;;;;Suppression
1346041;;;;Suppression
1346749;;;;Suppression
1337289;;;;Suppression
1353139;;;;Suppression
1351498;;;;Suppression
1346580;;;;Suppression
1348126;;;;Suppression
1338907;;;;Suppression
1351460;;;;Suppression
1341813;;;;Suppression
1338868;;;;Suppression
1339532;;;;Suppression
1340518;;;;Suppression
1346701;;;;Suppression
1337646;;;;Suppression
1342753;;;;Suppression
1347333;;;;Suppression
1341869;;;;Suppression
1343752;;;;Suppression
1338072;;;;Suppression
1339055;;;;Suppression
1341344;;;;Suppression
1340762;;;;Suppression
1340114;;;;Suppression
1339486;;;;Suppression
1337587;;;;Suppression
1345914;;;;Suppression
1345396;;;;Suppression
1342002;;;;Suppression
1339500;;;;Suppression
1352106;;;;Suppression
1352256;;;;Suppression
1346765;;;;Suppression
1342567;;;;Suppression
1342617;;;;Suppression
1339541;;;;Suppression
1349511;;;;Suppression
1339529;;;;Suppression
1347339;;;;Suppression
1342005;;;;Suppression
1337335;;;;Suppression
1339415;;;;Suppression
1352224;;;;Suppression
1337940;;;;Suppression
1340069;;;;Suppression
1341930;;;;Suppression
1342568;;;;Suppression
1347900;;;;Suppression
1346676;;;;Suppression
1337765;;;;Suppression
1343269;;;;Suppression
1340530;;;;Suppression
1337506;;;;Suppression
1339242;;;;Suppression
1353145;;;;Suppression
2633601;;;;Suppression
1347361;;;;Suppression
1338267;;;;Suppression
1338037;;;;Suppression
1348382;;;;Suppression
1339446;;;;Suppression
1339593;;;;Suppression
1345943;;;;Suppression
1339409;;;;Suppression
1360961;;;;Suppression
1340816;;;;Suppression
1348987;;;;Suppression
1338756;;;;Suppression
1337894;;;;Suppression
1345940;;;;Suppression
1337611;;;;Suppression
1337434;;;;Suppression
1337566;;;;Suppression
1347774;;;;Suppression
1348618;;;;Suppression
1339922;;;;Suppression
1352907;;;;Suppression
1346447;;;;Suppression
1349796;;;;Suppression
1338985;;;;Suppression
1339280;;;;Suppression
1339518;;;;Suppression
180691;;;;Suppression
1339359;;;;Suppression
1348251;;;;Suppression
2521586;;;;Suppression
1370567;;;;Suppression
1338880;;;;Suppression
1338752;;;;Suppression
1344913;;;;Suppression
1337291;;;;Suppression
1367047;;;;Suppression
1337345;;;;Suppression
1339043;;;;Suppression
1347650;;;;Suppression
1339339;;;;Suppression
1347459;;;;Suppression
1353508;;;;Suppression
1352805;;;;Suppression
1341833;;;;Suppression
1339314;;;;Suppression
1345941;;;;Suppression
1340769;;;;Suppression
1337457;;;;Suppression
1334660;;;;Suppression
1340545;;;;Suppression
1340041;;;;Suppression
1337427;;;;Suppression
1340859;;;;Suppression
1337208;;;;Suppression
1339023;;;;Suppression
1338000;;;;Suppression
1353417;;;;Suppression
1339038;;;;Suppression
1348891;;;;Suppression
1338858;;;;Suppression
1337905;;;;Suppression
1337719;;;;Suppression
1341703;;;;Suppression
1353464;;;;Suppression
1340075;;;;Suppression
1344371;;;;Suppression
1337565;;;;Suppression
1347129;;;;Suppression
1337369;;;;Suppression
1342609;;;;Suppression
1340901;;;;Suppression
1340522;;;;Suppression
1352000;;;;Suppression
1337296;;;;Suppression
1344926;;;;Suppression
1338623;;;;Suppression
1345319;;;;Suppression
1766402;;;;Suppression
152012;;;;Suppression
1341798;;;;Suppression
1337264;;;;Suppression
167697;;;;Suppression
1348887;;;;Suppression
1348107;;;;Suppression
1339187;;;;Suppression
2567351;;;;Suppression
1337823;;;;Suppression
1369925;;;;Suppression
1353552;;;;Suppression
189495;;;;Suppression
1345974;;;;Suppression
1346795;;;;Suppression
1344776;;;;Suppression
1337864;;;;Suppression
1764161;;;;Suppression
1348626;;;;Suppression
1337632;;;;Suppression
1341158;;;;Suppression
1340044;;;;Suppression
168301;;;;Suppression
1349104;;;;Suppression
1351867;;;;Suppression
1347495;;;;Suppression
1339303;;;;Suppression
1338618;;;;Suppression
1346813;;;;Suppression
1338106;;;;Suppression
1338307;;;;Suppression
1348558;;;;Suppression
1339906;;;;Suppression
1338962;;;;Suppression
1339252;;;;Suppression
1339683;;;;Suppression
1340039;;;;Suppression
1346945;;;;Suppression
1344745;;;;Suppression
1340898;;;;Suppression
1351878;;;;Suppression
1339170;;;;Suppression
1337495;;;;Suppression
1339454;;;;Suppression
1337433;;;;Suppression
1345328;;;;Suppression
1338828;;;;Suppression
1341216;;;;Suppression
1340912;;;;Suppression
1338607;;;;Suppression
1346814;;;;Suppression
1339984;;;;Suppression
1339691;;;;Suppression
1341758;;;;Suppression
1341451;;;;Suppression
1390084;;;;Suppression
1339927;;;;Suppression
1337316;;;;Suppression
1352129;;;;Suppression
1345366;;;;Suppression
1339378;;;;Suppression
1339424;;;;Suppression
1338664;;;;Suppression
1347323;;;;Suppression
1337662;;;;Suppression
1339473;;;;Suppression
1346716;;;;Suppression
1338494;;;;Suppression
1339674;;;;Suppression
1340118;;;;Suppression
1348706;;;;Suppression
3068145;;;;Suppression
1348666;;;;Suppression
1339063;;;;Suppression
1338055;;;;Suppression
1347407;;;;Suppression
1339288;;;;Suppression
1339522;;;;Suppression
1339306;;;;Suppression
1353224;;;;Suppression
1339625;;;;Suppression
1343697;;;;Suppression
1345427;;;;Suppression
1347254;;;;Suppression
1338648;;;;Suppression
1346533;;;;Suppression
1339930;;;;Suppression
1340741;;;;Suppression
1351467;;;;Suppression
1342558;;;;Suppression
1338245;;;;Suppression
1348381;;;;Suppression
1339600;;;;Suppression
1352021;;;;Suppression
1348093;;;;Suppression
1338323;;;;Suppression
1348241;;;;Suppression
1341653;;;;Suppression
1347205;;;;Suppression
1338480;;;;Suppression
1343122;;;;Suppression
1345411;;;;Suppression
1347329;;;;Suppression
1344889;;;;Suppression
1338909;;;;Suppression
1339278;;;;Suppression
1345376;;;;Suppression
1339436;;;;Suppression
1340649;;;;Suppression
1341187;;;;Suppression
1346450;;;;Suppression
1338621;;;;Suppression
1340320;;;;Suppression
1338486;;;;Suppression
1360649;;;;Suppression
1338982;;;;Suppression
1674566;;;;Suppression
1339406;;;;Suppression
1360972;;;;Suppression
1345407;;;;Suppression
1352545;;;;Suppression
1343694;;;;Suppression
1339652;;;;Suppression
1351655;;;;Suppression
1348489;;;;Suppression
1347962;;;;Suppression
1340346;;;;Suppression
1340524;;;;Suppression
1337474;;;;Suppression
1345258;;;;Suppression
1341919;;;;Suppression
1352534;;;;Suppression
1351873;;;;Suppression
1339958;;;;Suppression
160875;;;;Suppression
1344752;;;;Suppression
1339393;;;;Suppression
521924;;;;Suppression
1337309;;;;Suppression
1340768;;;;Suppression
1338625;;;;Suppression
1343695;;;;Suppression
1341924;;;;Suppression
1346838;;;;Suppression
1347128;;;;Suppression
1340100;;;;Suppression
1347417;;;;Suppression
1352130;;;;Suppression
1337704;;;;Suppression
1337692;;;;Suppression
1724806;;;;Suppression
1344778;;;;Suppression
1337412;;;;Suppression
1353280;;;;Suppression
1340461;;;;Suppression
1338863;;;;Suppression
1339305;;;;Suppression
1351924;;;;Suppression
1337947;;;;Suppression
1352088;;;;Suppression
1340622;;;;Suppression
1337578;;;;Suppression
1338142;;;;Suppression
1342652;;;;Suppression
1348482;;;;Suppression
1338264;;;;Suppression
1339687;;;;Suppression
1340237;;;;Suppression
1338010;;;;Suppression
1340902;;;;Suppression
1339646;;;;Suppression
1341829;;;;Suppression
1350259;;;;Suppression
1340076;;;;Suppression
1337260;;;;Suppression
1340570;;;;Suppression
155659;;;;Suppression
1338107;;;;Suppression
1338047;;;;Suppression
1347464;;;;Suppression
1340714;;;;Suppression
1347540;;;;Suppression
1337492;;;;Suppression
1346836;;;;Suppression
1338975;;;;Suppression
1338334;;;;Suppression
1341157;;;;Suppression
1342012;;;;Suppression
1338485;;;;Suppression
184798;;;;Suppression
1338918;;;;Suppression
1340496;;;;Suppression
1348363;;;;Suppression
1340558;;;;Suppression
1337207;;;;Suppression
1338960;;;;Suppression
1348123;;;;Suppression
1346672;;;;Suppression
1347654;;;;Suppression
1344373;;;;Suppression
1348131;;;;Suppression
1352078;;;;Suppression
1339059;;;;Suppression
1338104;;;;Suppression
1340170;;;;Suppression
1348496;;;;Suppression
1351722;;;;Suppression
1348665;;;;Suppression
1345010;;;;Suppression
1344896;;;;Suppression
1338606;;;;Suppression
1339688;;;;Suppression
1338671;;;;Suppression
1347208;;;;Suppression
1368003;;;;Suppression
1350257;;;;Suppression
1340668;;;;Suppression
1344282;;;;Suppression
1352091;;;;Suppression
1348730;;;;Suppression
1339076;;;;Suppression
1348627;;;;Suppression
1340096;;;;Suppression
1341999;;;;Suppression
1339506;;;;Suppression
1348293;;;;Suppression
1344883;;;;Suppression
1346890;;;;Suppression
1453121;;;;Suppression
1341726;;;;Suppression
1348366;;;;Suppression
1344314;;;;Suppression
1337933;;;;Suppression
1341087;;;;Suppression
1339676;;;;Suppression
1339949;;;;Suppression
1338274;;;;Suppression
1343757;;;;Suppression
1348492;;;;Suppression
1344775;;;;Suppression
1338967;;;;Suppression
1346578;;;;Suppression
1341828;;;;Suppression
1348893;;;;Suppression
1338247;;;;Suppression
1347371;;;;Suppression
1337644;;;;Suppression
1340818;;;;Suppression
1351781;;;;Suppression
1348532;;;;Suppression
1342034;;;;Suppression
1337257;;;;Suppression
1340432;;;;Suppression
1339194;;;;Suppression
1341272;;;;Suppression
1352790;;;;Suppression
1339183;;;;Suppression
1339483;;;;Suppression
1339991;;;;Suppression
1340037;;;;Suppression
168546;;;;Suppression
1340098;;;;Suppression
1348746;;;;Suppression
1339041;;;;Suppression
192576;;;;Suppression
1352062;;;;Suppression
1346630;;;;Suppression
1342581;;;;Suppression
1344921;;;;Suppression
1347455;;;;Suppression
1339613;;;;Suppression
1340775;;;;Suppression
1348509;;;;Suppression
1352269;;;;Suppression
1338669;;;;Suppression
1339332;;;;Suppression
1348562;;;;Suppression
1339051;;;;Suppression
1338591;;;;Suppression
1763522;;;;Suppression
1352405;;;;Suppression
1343176;;;;Suppression
1346604;;;;Suppression
1346683;;;;Suppression
1338833;;;;Suppression
1337388;;;;Suppression
1338335;;;;Suppression
1340094;;;;Suppression
1340619;;;;Suppression
1352128;;;;Suppression
1351719;;;;Suppression
1346848;;;;Suppression
1341255;;;;Suppression
1345395;;;;Suppression
1340895;;;;Suppression
1338080;;;;Suppression
1338972;;;;Suppression
1337941;;;;Suppression
1352791;;;;Suppression
1346802;;;;Suppression
1340909;;;;Suppression
1339503;;;;Suppression
1337999;;;;Suppression
1344916;;;;Suppression
1337655;;;;Suppression
1344299;;;;Suppression
1344766;;;;Suppression
1346755;;;;Suppression
1352095;;;;Suppression
1340519;;;;Suppression
1346698;;;;Suppression
1349604;;;;Suppression
1341086;;;;Suppression
1348631;;;;Suppression
1340742;;;;Suppression
1337649;;;;Suppression
1337537;;;;Suppression
1341283;;;;Suppression
1344362;;;;Suppression
1345956;;;;Suppression
1360644;;;;Suppression
1341934;;;;Suppression
1337836;;;;Suppression
1339407;;;;Suppression
1338764;;;;Suppression
1339420;;;;Suppression
1347933;;;;Suppression
1338980;;;;Suppression
1339614;;;;Suppression
1337353;;;;Suppression
1348490;;;;Suppression
1339384;;;;Suppression
1339022;;;;Suppression
1348663;;;;Suppression
1346694;;;;Suppression
1347458;;;;Suppression
1337445;;;;Suppression
1339692;;;;Suppression
1337897;;;;Suppression
1340051;;;;Suppression
180799;;;;Suppression
1347416;;;;Suppression
1339159;;;;Suppression
1340924;;;;Suppression
1340329;;;;Suppression
1341180;;;;Suppression
1338759;;;;Suppression
1338295;;;;Suppression
1341326;;;;Suppression
1346713;;;;Suppression
1346635;;;;Suppression
1338856;;;;Suppression
1337497;;;;Suppression
1343724;;;;Suppression
1338643;;;;Suppression
1351717;;;;Suppression
1343051;;;;Suppression
1341174;;;;Suppression
1339509;;;;Suppression
1348897;;;;Suppression
1346941;;;;Suppression
1350245;;;;Suppression
1339425;;;;Suppression
1337995;;;;Suppression
1337931;;;;Suppression
1341889;;;;Suppression
1343716;;;;Suppression
1340240;;;;Suppression
1338495;;;;Suppression
1348248;;;;Suppression
171481;;;;Suppression
1338101;;;;Suppression
1344856;;;;Suppression
1348531;;;;Suppression
1339527;;;;Suppression
1339442;;;;Suppression
1339368;;;;Suppression
1337246;;;;Suppression
1341823;;;;Suppression
1341863;;;;Suppression
1341144;;;;Suppression
1337993;;;;Suppression
1338405;;;;Suppression
1337720;;;;Suppression
1338318;;;;Suppression
1340091;;;;Suppression
1348010;;;;Suppression
1344928;;;;Suppression
1346040;;;;Suppression
1350235;;;;Suppression
1347355;;;;Suppression
1345292;;;;Suppression
1351640;;;;Suppression
1346596;;;;Suppression
1339601;;;;Suppression
1338662;;;;Suppression
1339176;;;;Suppression
1341084;;;;Suppression
171120;;;;Suppression
1341757;;;;Suppression
1340906;;;;Suppression
1338182;;;;Suppression
1339419;;;;Suppression
1337456;;;;Suppression
1347137;;;;Suppression
1339285;;;;Suppression
1344825;;;;Suppression
1339677;;;;Suppression
1346492;;;;Suppression
1337435;;;;Suppression
1338913;;;;Suppression
1352825;;;;Suppression
1341996;;;;Suppression
1338647;;;;Suppression
1337482;;;;Suppression
1338922;;;;Suppression
1343175;;;;Suppression
1343753;;;;Suppression
1348110;;;;Suppression
1339502;;;;Suppression
1337543;;;;Suppression
1344367;;;;Suppression
1338293;;;;Suppression
1341188;;;;Suppression
182768;;;;Suppression
1352240;;;;Suppression
1346887;;;;Suppression
1340495;;;;Suppression
1337452;;;;Suppression
1360964;;;;Suppression
1338162;;;;Suppression
1338285;;;;Suppression
1337555;;;;Suppression
1349509;;;;Suppression
1353632;;;;Suppression
1344279;;;;Suppression
1346725;;;;Suppression
1340600;;;;Suppression
1337684;;;;Suppression
1337384;;;;Suppression
1338038;;;;Suppression
1337483;;;;Suppression
1338063;;;;Suppression
1340918;;;;Suppression
1344308;;;;Suppression
1340664;;;;Suppression
1346517;;;;Suppression
131521;;;;Suppression
1342607;;;;Suppression
1348141;;;;Suppression
1348124;;;;Suppression
1342751;;;;Suppression
1347133;;;;Suppression
1337539;;;;Suppression
1337844;;;;Suppression
1340687;;;;Suppression
1342603;;;;Suppression
1352153;;;;Suppression
1351983;;;;Suppression
1348372;;;;Suppression
1345313;;;;Suppression
1339075;;;;Suppression
1340799;;;;Suppression
1338622;;;;Suppression
1352402;;;;Suppression
1339014;;;;Suppression
1348499;;;;Suppression
1341401;;;;Suppression
1339388;;;;Suppression
1344765;;;;Suppression
1347905;;;;Suppression
1340525;;;;Suppression
1340677;;;;Suppression
1353634;;;;Suppression
1346730;;;;Suppression
1340734;;;;Suppression
1344786;;;;Suppression
1346673;;;;Suppression
1339985;;;;Suppression
1345932;;;;Suppression
1346933;;;;Suppression
1337562;;;;Suppression
1351875;;;;Suppression
1347410;;;;Suppression
1345505;;;;Suppression
1337535;;;;Suppression
1347343;;;;Suppression
1361282;;;;Suppression
1339493;;;;Suppression
1337372;;;;Suppression
1346798;;;;Suppression
1345002;;;;Suppression
1342565;;;;Suppression
1347456;;;;Suppression
1352792;;;;Suppression
1346712;;;;Suppression
